global_player_mapping_key,role,train_player_id,current_trackman_player_id,global_player_mapping_status,global_player_mapping_status_ko,global_representative_trackman_player_id,global_exact_candidates,global_exact_candidate_count,global_reverse_train_player_count,global_exact_top_rows,global_exact_top_games,global_exact_total_rows,global_exact_total_games,global_exact_purity,global_exact_strict_contexts,final_linked_role_observations,final_linked_games,final_confirmed_id_matches,final_confirmed_id_mismatches,train_role_observations,train_games,train_strict_contexts
156,batter,22696,65136,confirmed_global_exact,역할별 전역 exact 양방향 확정,65136,65136:476rows/37games,1,1,476,37,476,37,1.0,3,1088,84,1088,0,1630,127,3
157,batter,22697,65115,confirmed_global_exact,역할별 전역 exact 양방향 확정,65115,65115:800rows/72games,1,1,800,72,800,72,1.0,8,2104,173,2104,0,2640,210,8
158,batter,22709,64717,confirmed_global_exact,역할별 전역 exact 양방향 확정,64717,64717:1098rows/105games,1,1,1098,105,1098,105,1.0,5,2047,194,2047,0,2206,208,9
159,batter,22716,64944,confirmed_global_exact,역할별 전역 exact 양방향 확정,64944,64944:510rows/54games,1,1,510,54,510,54,1.0,6,989,108,978,11,1042,113,7
160,batter,22719,64346,confirmed_global_exact,역할별 전역 exact 양방향 확정,64346,64346:1977rows/151games,1,1,1977,151,1977,151,1.0,6,2784,221,2783,1,3014,238,7
161,batter,22720,64001,confirmed_global_exact,역할별 전역 exact 양방향 확정,64001,64001:6rows/1games,1,1,6,1,6,1,1.0,1,6,1,6,0,6,1,1
162,batter,22725,64006,confirmed_global_exact,역할별 전역 exact 양방향 확정,64006,64006:4752rows/329games,1,1,4752,329,4752,329,1.0,6,7940,555,7940,0,8648,598,7
163,batter,22727,64004,confirmed_global_exact,역할별 전역 exact 양방향 확정,64004,64004:4659rows/366games,1,1,4659,366,4659,366,1.0,6,7708,614,7708,0,8255,655,6
164,batter,22728,64012,confirmed_global_exact,역할별 전역 exact 양방향 확정,64012,64012:680rows/136games,1,1,680,136,680,136,1.0,6,1121,217,1121,0,1195,231,7
165,batter,22732,64007,confirmed_global_exact,역할별 전역 exact 양방향 확정,64007,64007:2645rows/239games,1,1,2645,239,2645,239,1.0,9,4309,392,4309,0,4546,417,10
166,batter,22733,63088,confirmed_global_exact,역할별 전역 exact 양방향 확정,63088,63088:99rows/13games,1,1,99,13,99,13,1.0,2,134,19,134,0,147,20,2
167,batter,22735,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,6,1,0,0,6,1,1
168,batter,22736,65357,confirmed_global_exact,역할별 전역 exact 양방향 확정,65357,65357:4605rows/306games,1,1,4605,306,4605,306,1.0,5,7704,504,7703,1,8397,551,6
169,batter,22737,64117,confirmed_global_exact,역할별 전역 exact 양방향 확정,64117,64117:225rows/22games,1,1,225,22,225,22,1.0,1,387,42,387,0,676,67,1
170,batter,22739,64504,confirmed_global_exact,역할별 전역 exact 양방향 확정,64504,64504:2838rows/249games,1,1,2838,249,2838,249,1.0,8,5125,430,5121,4,5519,463,10
171,batter,22743,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,4,1,0,0,4,1,1
172,batter,22745,63448,confirmed_global_exact,역할별 전역 exact 양방향 확정,63448,63448:103rows/13games,1,1,103,13,103,13,1.0,4,193,23,193,0,298,32,6
173,batter,22748,64086,confirmed_global_exact,역할별 전역 exact 양방향 확정,64086,64086:433rows/44games,1,1,433,44,433,44,1.0,8,918,85,916,2,1023,97,10
174,batter,22749,65653,confirmed_global_exact,역할별 전역 exact 양방향 확정,65653,65653:781rows/69games,1,1,781,69,781,69,1.0,5,1089,97,1089,0,2488,216,6
175,batter,22756,64468,confirmed_global_exact,역할별 전역 exact 양방향 확정,64468,64468:2926rows/231games,1,1,2926,231,2926,231,1.0,7,4324,340,4317,7,4688,371,9
176,batter,22758,64493,confirmed_global_exact,역할별 전역 exact 양방향 확정,64493,64493:76rows/6games,1,1,76,6,76,6,1.0,3,111,10,111,0,111,10,3
177,batter,22760,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,9,2,0,0,9,2,1
178,batter,22762,79364,confirmed_global_exact,역할별 전역 exact 양방향 확정,79364,79364:55rows/6games,1,1,55,6,55,6,1.0,2,120,16,120,0,146,17,2
179,batter,22763,62908,confirmed_global_exact,역할별 전역 exact 양방향 확정,62908,62908:345rows/37games,1,1,345,37,345,37,1.0,4,464,46,464,0,815,79,5
180,batter,22766,64890,confirmed_global_exact,역할별 전역 exact 양방향 확정,64890,64890:222rows/21games,1,1,222,21,222,21,1.0,4,491,41,491,0,563,46,5
181,batter,22767,64895,confirmed_global_exact,역할별 전역 exact 양방향 확정,64895,64895:36rows/2games,1,1,36,2,36,2,1.0,1,170,14,170,0,195,17,1
182,batter,22768,63704,confirmed_global_exact,역할별 전역 exact 양방향 확정,63704,63704:3268rows/223games,1,1,3268,223,3268,223,1.0,7,5232,363,5230,2,5664,395,8
183,batter,22771,64115,confirmed_global_exact,역할별 전역 exact 양방향 확정,64115,64115:1030rows/108games,1,1,1030,108,1030,108,1.0,9,2301,214,2301,0,2640,239,9
184,batter,22773,65120,confirmed_global_exact,역할별 전역 exact 양방향 확정,65120,65120:160rows/15games,1,1,160,15,160,15,1.0,2,518,45,518,0,679,62,2
185,batter,22774,63360,confirmed_global_exact,역할별 전역 exact 양방향 확정,63360,63360:169rows/17games,1,1,169,17,169,17,1.0,1,309,31,305,4,490,47,1
186,batter,22775,65399,confirmed_global_exact,역할별 전역 exact 양방향 확정,65399,65399:1072rows/88games,1,1,1072,88,1072,88,1.0,4,1955,160,1955,0,2192,179,6
187,batter,22777,65040,confirmed_global_exact,역할별 전역 exact 양방향 확정,65040,65040:324rows/41games,1,1,324,41,324,41,1.0,9,649,75,648,1,749,86,10
188,batter,22779,64166,confirmed_global_exact,역할별 전역 exact 양방향 확정,64166,64166:5986rows/384games,1,1,5986,384,5986,384,1.0,6,10159,638,10156,3,10947,682,7
189,batter,22781,65506,confirmed_global_exact,역할별 전역 exact 양방향 확정,65506,65506:748rows/73games,1,1,748,73,748,73,1.0,2,1221,122,1221,0,1335,132,4
190,batter,22800,64164,confirmed_global_exact,역할별 전역 exact 양방향 확정,64164,64164:323rows/26games,1,1,323,26,323,26,1.0,3,731,61,731,0,1136,90,3
191,batter,22807,,conflict_multiple_trackman_ids,한 Train 선수에 복수 Trackman ID,65157,65157:579rows/43games;54815:2rows/1games;66113:1rows/1games,3,1,579,43,582,44,0.9948453608247423,6,1972,149,0,0,2418,188,7
192,batter,22808,64101,confirmed_global_exact,역할별 전역 exact 양방향 확정,64101,64101:1594rows/124games,1,1,1594,124,1594,124,1.0,10,3405,264,3405,0,4472,342,11
193,batter,22809,,conflict_reverse_multiple_train_ids,Trackman ID가 복수 Train 선수로 역매핑,66112,66112:1076rows/111games,1,2,1076,111,1076,111,1.0,6,1998,201,0,0,2426,234,6
194,batter,22811,,conflict_reverse_multiple_train_ids,Trackman ID가 복수 Train 선수로 역매핑,66113,66113:948rows/90games,1,2,948,90,948,90,1.0,7,2604,224,0,0,3428,285,7
195,batter,22813,66109,confirmed_global_exact,역할별 전역 exact 양방향 확정,66109,66109:211rows/21games,1,1,211,21,211,21,1.0,2,675,62,675,0,856,78,3
196,batter,22816,66108,confirmed_global_exact,역할별 전역 exact 양방향 확정,66108,66108:8129rows/455games,1,1,8129,455,8129,455,1.0,9,12374,682,12374,0,13664,751,9
197,batter,22817,64100,confirmed_global_exact,역할별 전역 exact 양방향 확정,64100,64100:219rows/33games,1,1,219,33,219,33,1.0,5,789,99,789,0,1025,124,6
198,batter,22819,66162,confirmed_global_exact,역할별 전역 exact 양방향 확정,66162,66162:1054rows/80games,1,1,1054,80,1054,80,1.0,8,3074,228,3062,12,3784,280,8
199,batter,22822,64260,confirmed_global_exact,역할별 전역 exact 양방향 확정,64260,64260:358rows/45games,1,1,358,45,358,45,1.0,5,669,80,669,0,712,84,6
200,batter,22830,66203,confirmed_global_exact,역할별 전역 exact 양방향 확정,66203,66203:295rows/47games,1,1,295,47,295,47,1.0,8,634,85,634,0,907,100,13
201,batter,22831,65207,confirmed_global_exact,역할별 전역 exact 양방향 확정,65207,65207:2748rows/217games,1,1,2748,217,2748,217,1.0,9,4892,381,4889,3,5688,434,10
202,batter,22839,66209,confirmed_global_exact,역할별 전역 exact 양방향 확정,66209,66209:2050rows/221games,1,1,2050,221,2050,221,1.0,6,3200,333,3195,5,3551,364,6
203,batter,22841,64213,confirmed_global_exact,역할별 전역 exact 양방향 확정,64213,64213:348rows/52games,1,1,348,52,348,52,1.0,6,752,109,752,0,856,119,7
204,batter,22847,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,12,3,0,0,28,6,1
205,batter,22852,65304,confirmed_global_exact,역할별 전역 exact 양방향 확정,65304,65304:158rows/13games,1,1,158,13,158,13,1.0,6,295,27,289,6,478,39,6
206,batter,22853,65898,confirmed_global_exact,역할별 전역 exact 양방향 확정,65898,65898:1854rows/147games,1,1,1854,147,1854,147,1.0,9,3363,258,3361,2,3573,277,10
207,batter,22857,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,29,3,0,0,42,5,1
208,batter,22872,65362,confirmed_global_exact,역할별 전역 exact 양방향 확정,65362,65362:475rows/33games,1,1,475,33,475,33,1.0,3,1184,80,1184,0,1416,95,5
209,batter,22882,64340,confirmed_global_exact,역할별 전역 exact 양방향 확정,64340,64340:1247rows/98games,1,1,1247,98,1247,98,1.0,9,2139,170,2139,0,2734,209,12
210,batter,22886,66354,confirmed_global_exact,역할별 전역 exact 양방향 확정,66354,66354:298rows/43games,1,1,298,43,298,43,1.0,4,590,75,590,0,804,95,6
211,batter,22893,65514,confirmed_global_exact,역할별 전역 exact 양방향 확정,65514,65514:250rows/27games,1,1,250,27,250,27,1.0,6,411,46,411,0,456,54,7
212,batter,22900,65503,confirmed_global_exact,역할별 전역 exact 양방향 확정,65503,65503:235rows/20games,1,1,235,20,235,20,1.0,4,376,31,376,0,379,31,4
213,batter,22901,,conflict_multiple_trackman_ids,한 Train 선수에 복수 Trackman ID,61591,61591:13rows/1games;65522:11rows/2games,2,2,13,1,24,3,0.5416666666666666,1,45,7,0,0,45,7,2
214,batter,22902,66508,confirmed_global_exact,역할별 전역 exact 양방향 확정,66508,66508:114rows/11games,1,1,114,11,114,11,1.0,1,206,22,206,0,206,22,1
215,batter,22921,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,15,1,0,0,20,2,1
216,batter,22924,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,6,1,0,0,21,2,1
217,batter,22928,66614,confirmed_global_exact,역할별 전역 exact 양방향 확정,66614,66614:639rows/66games,1,1,639,66,639,66,1.0,5,940,103,940,0,1891,205,5
218,batter,22934,66615,confirmed_global_exact,역할별 전역 exact 양방향 확정,66615,66615:241rows/21games,1,1,241,21,241,21,1.0,2,448,37,448,0,805,70,4
219,batter,22943,66662,confirmed_global_exact,역할별 전역 exact 양방향 확정,66662,66662:408rows/37games,1,1,408,37,408,37,1.0,6,623,57,623,0,1007,100,8
220,batter,22950,66657,confirmed_global_exact,역할별 전역 exact 양방향 확정,66657,66657:2064rows/145games,1,1,2064,145,2064,145,1.0,9,3507,240,3506,1,3950,276,11
221,batter,22956,66606,confirmed_global_exact,역할별 전역 exact 양방향 확정,66606,66606:2904rows/177games,1,1,2904,177,2904,177,1.0,5,4364,266,4364,0,8468,528,8
222,batter,22959,,conflict_reverse_multiple_train_ids,Trackman ID가 복수 Train 선수로 역매핑,66710,66710:171rows/17games,1,2,171,17,171,17,1.0,3,425,39,0,0,429,39,4
223,batter,22963,66715,confirmed_global_exact,역할별 전역 exact 양방향 확정,66715,66715:2472rows/182games,1,1,2472,182,2472,182,1.0,8,4040,304,4040,0,4363,331,9
224,batter,22969,66707,confirmed_global_exact,역할별 전역 exact 양방향 확정,66707,66707:1000rows/112games,1,1,1000,112,1000,112,1.0,8,1670,182,1668,2,1833,196,11
225,batter,22970,65705,confirmed_global_exact,역할별 전역 exact 양방향 확정,65705,65705:33rows/5games,1,1,33,5,33,5,1.0,1,90,12,89,1,96,12,2
226,batter,22985,65703,confirmed_global_exact,역할별 전역 exact 양방향 확정,65703,65703:2064rows/195games,1,1,2064,195,2064,195,1.0,8,3300,311,3300,0,3644,338,9
227,batter,22986,,conflict_multiple_trackman_ids,한 Train 선수에 복수 Trackman ID,66702,66702:524rows/64games;66710:3rows/1games,2,1,524,64,527,65,0.9943074003795066,7,747,93,0,0,810,101,9
228,batter,22995,66716,confirmed_global_exact,역할별 전역 exact 양방향 확정,66716,66716:21rows/2games,1,1,21,2,21,2,1.0,1,71,5,71,0,71,5,1
229,batter,23000,65412,confirmed_global_exact,역할별 전역 exact 양방향 확정,65412,65412:38rows/6games,1,1,38,6,38,6,1.0,4,78,9,78,0,99,12,7
230,batter,23001,65462,confirmed_global_exact,역할별 전역 exact 양방향 확정,65462,65462:648rows/57games,1,1,648,57,648,57,1.0,5,1081,95,1081,0,1166,104,6
231,batter,23004,66462,confirmed_global_exact,역할별 전역 exact 양방향 확정,66462,66462:202rows/26games,1,1,202,26,202,26,1.0,1,283,40,279,4,308,46,1
232,batter,23008,66410,confirmed_global_exact,역할별 전역 exact 양방향 확정,66410,66410:3rows/1games,1,1,3,1,3,1,1.0,1,26,2,26,0,26,2,1
233,batter,23022,66409,confirmed_global_exact,역할별 전역 exact 양방향 확정,66409,66409:2070rows/193games,1,1,2070,193,2070,193,1.0,5,3174,286,3174,0,3488,314,8
234,batter,23028,63913,confirmed_global_exact,역할별 전역 exact 양방향 확정,63913,63913:133rows/10games,1,1,133,10,133,10,1.0,2,310,26,310,0,483,37,3
235,batter,23034,64906,confirmed_global_exact,역할별 전역 exact 양방향 확정,64906,64906:592rows/67games,1,1,592,67,592,67,1.0,5,1057,118,1057,0,1250,135,6
236,batter,23040,64984,confirmed_global_exact,역할별 전역 exact 양방향 확정,64984,64984:3270rows/269games,1,1,3270,269,3270,269,1.0,9,5261,423,5261,0,6561,513,10
237,batter,23045,74465,confirmed_global_exact,역할별 전역 exact 양방향 확정,74465,74465:3086rows/201games,1,1,3086,201,3086,201,1.0,5,5004,321,5000,4,5301,340,5
238,batter,23049,65909,confirmed_global_exact,역할별 전역 exact 양방향 확정,65909,65909:51rows/4games,1,1,51,4,51,4,1.0,1,51,4,51,0,51,4,1
239,batter,23064,65905,confirmed_global_exact,역할별 전역 exact 양방향 확정,65905,65905:413rows/51games,1,1,413,51,413,51,1.0,10,684,87,676,8,725,94,12
240,batter,23068,65044,confirmed_global_exact,역할별 전역 exact 양방향 확정,65044,65044:30rows/4games,1,1,30,4,30,4,1.0,2,37,5,37,0,37,5,2
241,batter,23080,74339,confirmed_global_exact,역할별 전역 exact 양방향 확정,74339,74339:2746rows/192games,1,1,2746,192,2746,192,1.0,3,4851,339,4850,1,5227,362,3
242,batter,23089,66838,confirmed_global_exact,역할별 전역 exact 양방향 확정,66838,66838:2540rows/209games,1,1,2540,209,2540,209,1.0,7,4139,333,4139,0,4354,354,8
243,batter,23095,64898,confirmed_global_exact,역할별 전역 exact 양방향 확정,64898,64898:8rows/1games,1,1,8,1,8,1,1.0,1,44,5,44,0,78,7,1
244,batter,23108,65869,confirmed_global_exact,역할별 전역 exact 양방향 확정,65869,65869:514rows/51games,1,1,514,51,514,51,1.0,7,971,97,971,0,1042,105,8
245,batter,23111,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,,0,0,0,0,0,0,,0,11,1,0,0,78,5,1
246,batter,23113,,conflict_reverse_multiple_train_ids,Trackman ID가 복수 Train 선수로 역매핑,64868,64868:4669rows/320games,1,2,4669,320,4669,320,1.0,7,8016,548,0,0,8802,596,8
247,batter,23116,65464,confirmed_global_exact,역할별 전역 exact 양방향 확정,65464,65464:259rows/38games,1,1,259,38,259,38,1.0,6,377,56,377,0,974,132,10
248,batter,23121,64724,confirmed_global_exact,역할별 전역 exact 양방향 확정,64724,64724:56rows/4games,1,1,56,4,56,4,1.0,2,75,6,75,0,80,7,2
249,batter,23132,66749,confirmed_global_exact,역할별 전역 exact 양방향 확정,66749,66749:43rows/5games,1,1,43,5,43,5,1.0,2,241,19,241,0,337,25,6
250,batter,23134,66704,confirmed_global_exact,역할별 전역 exact 양방향 확정,66704,66704:3254rows/223games,1,1,3254,223,3254,223,1.0,7,5398,358,5394,4,6043,399,8
251,batter,23138,66803,confirmed_global_exact,역할별 전역 exact 양방향 확정,66803,66803:36rows/3games,1,1,36,3,36,3,1.0,2,99,9,99,0,151,14,4
252,batter,23143,66864,confirmed_global_exact,역할별 전역 exact 양방향 확정,66864,66864:731rows/92games,1,1,731,92,731,92,1.0,8,1397,158,1397,0,1565,174,10
253,batter,23144,66833,confirmed_global_exact,역할별 전역 exact 양방향 확정,66833,66833:137rows/11games,1,1,137,11,137,11,1.0,4,347,27,347,0,490,35,5
254,batter,23146,63895,confirmed_global_exact,역할별 전역 exact 양방향 확정,63895,63895:108rows/16games,1,1,108,16,108,16,1.0,2,226,27,226,0,325,33,6
255,batter,23147,66807,confirmed_global_exact,역할별 전역 exact 양방향 확정,66807,66807:85rows/8games,1,1,85,8,85,8,1.0,3,224,22,224,0,263,28,4
256,batter,23153,578268,confirmed_global_exact,역할별 전역 exact 양방향 확정,578268,578268:434rows/42games,1,1,434,42,434,42,1.0,6,792,78,792,0,932,90,6
257,batter,23179,65269,confirmed_global_exact,역할별 전역 exact 양방향 확정,65269,65269:546rows/56games,1,1,546,56,546,56,1.0,7,1059,98,1059,0,1111,102,7
258,batter,23180,66202,confirmed_global_exact,역할별 전역 exact 양방향 확정,66202,66202:41rows/6games,1,1,41,6,41,6,1.0,2,89,13,89,0,94,14,3
259,batter,23186,66233,confirmed_global_exact,역할별 전역 exact 양방향 확정,66233,66233:262rows/33games,1,1,262,33,262,33,1.0,6,746,69,744,2,884,82,7
260,batter,23187,66207,confirmed_global_exact,역할별 전역 exact 양방향 확정,66207,66207:14rows/1games,1,1,14,1,14,1,1.0,1,46,5,46,0,47,5,3
261,batter,23188,64022,confirmed_global_exact,역할별 전역 exact 양방향 확정,64022,64022:1406rows/136games,1,1,1406,136,1406,136,1.0,6,2176,210,2169,7,2381,229,8
262,batter,23189,66504,confirmed_global_exact,역할별 전역 exact 양방향 확정,66504,66504:5rows/1games,1,1,5,1,5,1,1.0,1,6,2,6,0,15,4,2
263,batter,23193,66917,confirmed_global_exact,역할별 전역 exact 양방향 확정,66917,66917:1024rows/107games,1,1,1024,107,1024,107,1.0,9,1677,178,1677,0,1849,196,11
264,batter,23195,66965,confirmed_global_exact,역할별 전역 exact 양방향 확정,66965,66965:1864rows/185games,1,1,1864,185,1864,185,1.0,6,2781,277,2780,1,3040,300,7
265,batter,23197,66928,confirmed_global_exact,역할별 전역 exact 양방향 확정,66928,66928:2376rows/180games,1,1,2376,180,2376,180,1.0,7,3981,299,3981,0,4201,316,8
266,batter,23200,66968,confirmed_global_exact,역할별 전역 exact 양방향 확정,66968,66968:69rows/13games,1,1,69,13,69,13,1.0,4,119,20,114,5,161,23,4
267,batter,23205,66963,confirmed_global_exact,역할별 전역 exact 양방향 확정,66963,66963:119rows/12games,1,1,119,12,119,12,1.0,4,207,20,207,0,207,20,6
268,batter,23212,66802,confirmed_global_exact,역할별 전역 exact 양방향 확정,66802,66802:49rows/4games,1,1,49,4,49,4,1.0,2,128,11,128,0,231,22,3
269,batter,23225,67119,confirmed_global_exact,역할별 전역 exact 양방향 확정,67119,67119:4rows/1games,1,1,4,1,4,1,1.0,1,4,1,4,0,4,1,1
270,batter,23227,67169,confirmed_global_exact,역할별 전역 exact 양방향 확정,67169,67169:167rows/21games,1,1,167,21,167,21,1.0,4,900,98,900,0,1201,133,4
