player_mapping_key,role,season,game_type,train_team_id,train_player_id,trackman_team_name,current_trackman_player_id,player_mapping_status,player_mapping_status_ko,mapping_basis,team_mapping_status,strict_representative_trackman_player_id,strict_exact_candidates,strict_exact_candidate_count,strict_reverse_train_player_count,strict_exact_top_rows,strict_exact_top_games,strict_exact_total_rows,strict_exact_total_games,strict_exact_purity,global_representative_trackman_player_id,global_exact_candidates,global_exact_candidate_count,global_reverse_train_player_count,global_exact_top_rows,global_exact_top_games,global_exact_total_rows,global_exact_total_games,global_exact_purity,global_exact_strict_contexts,final_observed_trackman_player_candidates,final_linked_role_observations,final_linked_games,final_confirmed_id_matches,final_confirmed_id_mismatches,train_role_observations,train_games
81,batter,2019,F,14,23448,MIN_HER,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,65305:6rows/1games,6,1,0,0,12,2
82,batter,2019,F,14,23450,MIN_HER,68304,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68304,MIN_HER/68304:8rows/1games,1,1,8,1,8,1,1.0,68304,68304:8rows/1games,1,1,8,1,8,1,1.0,1,68304:14rows/2games,14,2,14,0,29,3
83,batter,2019,F,14,23452,MIN_HER,68305,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,68305,68305:1031rows/92games,1,1,1031,92,1031,92,1.0,3,68305:54rows/5games,54,5,54,0,105,11
84,batter,2019,F,14,23746,MIN_HER,69394,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69394,MIN_HER/69394:18rows/1games,1,1,18,1,18,1,1.0,69394,69394:18rows/1games,1,1,18,1,18,1,1.0,1,69394:112rows/6games,112,6,112,0,221,13
85,batter,2019,F,14,23750,MIN_HER,69332,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,69332,69332:425rows/36games,1,1,425,36,425,36,1.0,4,69332:9rows/2games,9,2,9,0,46,4
86,batter,2019,F,14,23752,MIN_HER,69366,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69366,MIN_HER/69366:13rows/1games,1,1,13,1,13,1,1.0,69366,69366:100rows/11games,1,1,100,11,100,11,1.0,6,69366:38rows/5games,38,5,38,0,109,11
87,batter,2019,F,14,23753,MIN_HER,69363,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69363,MIN_HER/69363:9rows/1games,1,1,9,1,9,1,1.0,69363,69363:49rows/9games,1,1,49,9,49,9,1.0,4,69363:15rows/2games,15,2,15,0,16,3
88,batter,2019,F,14,23755,MIN_HER,69393,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,69393,69393:19rows/2games,1,1,19,2,19,2,1.0,1,69393:13rows/2games,13,2,13,0,53,7
89,batter,2019,F,14,23756,MIN_HER,69305,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,69305,69305:19rows/3games,1,1,19,3,19,3,1.0,2,,0,0,0,0,37,4
90,batter,2019,F,14,23757,MIN_HER,69306,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69306,MIN_HER/69306:14rows/1games,1,1,14,1,14,1,1.0,69306,69306:731rows/77games,1,1,731,77,731,77,1.0,8,69306:48rows/5games,48,5,48,0,142,11
91,batter,2019,F,15,21865,MIN_LOT,76509,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,76509,MIN_LOT/76509:17rows/2games,1,1,17,2,17,2,1.0,76509,76509:436rows/51games,1,1,436,51,436,51,1.0,3,76509:17rows/2games,17,2,17,0,17,2
92,batter,2019,F,15,21892,MIN_LOT,76100,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,76100,MIN_LOT/76100:27rows/3games,1,1,27,3,27,3,1.0,76100,76100:592rows/49games,1,1,592,49,592,49,1.0,5,76100:31rows/4games,31,4,31,0,36,5
93,batter,2019,F,15,22064,MIN_LOT,78566,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,78566,MIN_LOT/78566:38rows/2games,1,1,38,2,38,2,1.0,78566,78566:48rows/3games,1,1,48,3,48,3,1.0,2,78566:59rows/4games;69592:3rows/1games,62,4,59,3,76,5
94,batter,2019,F,15,22269,MIN_LOT,60523,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,60523,MIN_LOT/60523:16rows/1games,1,1,16,1,16,1,1.0,60523,60523:5017rows/338games,1,1,5017,338,5017,338,1.0,8,60523:25rows/2games,25,2,25,0,37,3
95,batter,2019,F,15,22344,MIN_LOT,61204,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,61204,61204:372rows/48games,1,1,372,48,372,48,1.0,2,61204:11rows/1games,11,1,11,0,29,2
96,batter,2019,F,15,22353,MIN_LOT,61566,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61566,MIN_LOT/61566:40rows/2games,1,1,40,2,40,2,1.0,61566,61566:660rows/73games,1,1,660,73,660,73,1.0,3,61566:40rows/2games,40,2,40,0,40,2
97,batter,2019,F,15,22424,MIN_LOT,62558,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62558,MIN_LOT/62558:16rows/1games,1,1,16,1,16,1,1.0,62558,62558:2491rows/214games,1,1,2491,214,2491,214,1.0,9,62558:30rows/2games,30,2,30,0,30,2
98,batter,2019,F,15,22739,MIN_LOT,64504,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64504,MIN_LOT/64504:22rows/2games,1,1,22,2,22,2,1.0,64504,64504:2838rows/249games,1,1,2838,249,2838,249,1.0,8,64504:22rows/2games,22,2,22,0,22,2
99,batter,2019,F,15,22921,MIN_LOT,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,66598:15rows/1games,15,1,0,0,20,2
100,batter,2019,F,15,22924,MIN_LOT,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,66518:6rows/1games,6,1,0,0,21,2
101,batter,2019,F,15,23188,MIN_LOT,64022,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,64022,64022:1406rows/136games,1,1,1406,136,1406,136,1.0,6,64022:7rows/1games,7,1,7,0,21,2
102,batter,2019,F,15,23189,MIN_LOT,66504,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,66504,66504:5rows/1games,1,1,5,1,5,1,1.0,1,66504:1rows/1games,1,1,1,0,6,2
103,batter,2019,F,15,23346,MIN_LOT,61591,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61591,MIN_LOT/61591:3rows/1games,1,1,3,1,3,1,1.0,61591,61591:3rows/1games,1,2,3,1,3,1,1.0,1,61591:7rows/2games,7,2,7,0,7,2
104,batter,2019,F,15,23357,MIN_LOT,67568,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67568,MIN_LOT/67568:32rows/3games,1,1,32,3,32,3,1.0,67568,67568:32rows/3games,1,1,32,3,32,3,1.0,1,67568:55rows/5games,55,5,55,0,55,5
105,batter,2019,F,15,23463,MIN_LOT,68518,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68518,MIN_LOT/68518:32rows/2games,1,1,32,2,32,2,1.0,68518,68518:1348rows/161games,1,1,1348,161,1348,161,1.0,8,68518:32rows/2games,32,2,32,0,32,2
106,batter,2019,F,15,23464,MIN_LOT,65586,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65586,MIN_LOT/65586:30rows/3games,1,1,30,3,30,3,1.0,65586,65586:2383rows/213games,1,1,2383,213,2383,213,1.0,7,65586:42rows/4games,42,4,42,0,54,5
107,batter,2019,F,15,23465,MIN_LOT,68525,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,68525,MIN_LOT/68525:27rows/2games,1,1,27,2,27,2,1.0,68525,68525:4430rows/313games,1,1,4430,313,4430,313,1.0,7,68525:27rows/2games,27,2,27,0,27,2
108,batter,2019,F,15,23467,MIN_LOT,63593,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63593,MIN_LOT/63593:37rows/2games,1,1,37,2,37,2,1.0,63593,63593:142rows/19games,1,1,142,19,142,19,1.0,2,63593:50rows/3games,50,3,50,0,69,4
109,batter,2019,F,15,23469,MIN_LOT,63558,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,63558,MIN_LOT/63558:27rows/2games,1,1,27,2,27,2,1.0,63558,63558:71rows/7games,1,1,71,7,71,7,1.0,2,63558:57rows/4games,57,4,57,0,73,5
110,batter,2019,F,15,23670,MIN_LOT,64501,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64501,MIN_LOT/64501:35rows/2games,1,1,35,2,35,2,1.0,64501,64501:509rows/54games,1,1,509,54,509,54,1.0,5,64501:53rows/3games,53,3,53,0,53,3
111,batter,2019,F,15,23675,MIN_LOT,69592,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,69592,69592:35rows/2games,1,1,35,2,35,2,1.0,1,69592:17rows/1games,17,1,17,0,17,1
112,batter,2019,F,15,23677,MIN_LOT,69500,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,69500,69500:18rows/2games,1,1,18,2,18,2,1.0,1,69500:8rows/1games,8,1,8,0,8,1
113,batter,2019,F,15,23680,MIN_LOT,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,69507:13rows/1games,13,1,0,0,13,1
114,batter,2019,F,15,23681,MIN_LOT,69508,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69508,MIN_LOT/69508:22rows/2games,1,1,22,2,22,2,1.0,69508,69508:764rows/86games,1,1,764,86,764,86,1.0,8,69508:34rows/3games,34,3,34,0,34,3
115,batter,2019,F,15,23683,MIN_LOT,69512,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69512,MIN_LOT/69512:4rows/1games,1,1,4,1,4,1,1.0,69512,69512:4rows/1games,1,1,4,1,4,1,1.0,1,69512:4rows/1games,4,1,4,0,4,1
116,batter,2019,F,15,23686,MIN_LOT,69518,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,69518,69518:36rows/6games,1,1,36,6,36,6,1.0,1,69518:18rows/1games,18,1,18,0,18,1
117,batter,2019,F,16,22025,MIN_KIA,78643,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,78643,MIN_KIA/78643:36rows/2games,1,1,36,2,36,2,1.0,78643,78643:566rows/51games,1,1,566,51,566,51,1.0,6,78643:39rows/3games,39,3,39,0,39,3
118,batter,2019,F,16,22104,MIN_KIA,79113,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,79113,79113:125rows/13games,1,1,125,13,125,13,1.0,3,,0,0,0,0,43,3
119,batter,2019,F,16,22221,MIN_KIA,60648,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,60648,MIN_KIA/60648:31rows/2games,1,1,31,2,31,2,1.0,60648,60648:31rows/2games,1,1,31,2,31,2,1.0,1,60648:42rows/3games,42,3,42,0,42,3
120,batter,2019,F,16,22225,MIN_KIA,60605,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,60605,MIN_KIA/60605:12rows/2games,1,1,12,2,12,2,1.0,60605,60605:56rows/7games,1,1,56,7,56,7,1.0,2,60605:21rows/3games,21,3,21,0,41,5
121,batter,2019,F,16,22439,MIN_KIA,62893,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62893,MIN_KIA/62893:12rows/2games,1,1,12,2,12,2,1.0,62893,62893:53rows/7games,1,1,53,7,53,7,1.0,3,62893:26rows/3games,26,3,26,0,59,6
122,batter,2019,F,16,22454,MIN_KIA,76368,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,76368,MIN_KIA/76368:2rows/1games,1,1,2,1,2,1,1.0,76368,76368:96rows/13games,1,1,96,13,96,13,1.0,2,76368:8rows/2games,8,2,8,0,11,2
123,batter,2019,F,16,22523,MIN_KIA,63260,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,63260,63260:1756rows/145games,1,1,1756,145,1756,145,1.0,9,,0,0,0,0,45,3
124,batter,2019,F,16,22763,MIN_KIA,62908,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62908,MIN_KIA/62908:25rows/2games,1,1,25,2,25,2,1.0,62908,62908:345rows/37games,1,1,345,37,345,37,1.0,4,62908:36rows/3games,36,3,36,0,36,3
125,batter,2019,F,16,22934,MIN_KIA,66615,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66615,MIN_KIA/66615:21rows/2games,1,1,21,2,21,2,1.0,66615,66615:241rows/21games,1,1,241,21,241,21,1.0,2,66615:49rows/3games,49,3,49,0,75,5
126,batter,2019,F,16,22943,MIN_KIA,66662,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,66662,MIN_KIA/66662:3rows/1games,1,1,3,1,3,1,1.0,66662,66662:408rows/37games,1,1,408,37,408,37,1.0,6,66662:17rows/2games,17,2,17,0,42,4
127,batter,2019,F,16,22956,MIN_KIA,66606,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,66606,66606:2904rows/177games,1,1,2904,177,2904,177,1.0,5,,0,0,0,0,54,3
128,batter,2019,F,16,23300,MIN_KIA,67610,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,67610,MIN_KIA/67610:38rows/2games,1,1,38,2,38,2,1.0,67610,67610:194rows/18games,1,1,194,18,194,18,1.0,5,67610:54rows/3games,54,3,54,0,54,3
129,batter,2019,F,16,23495,MIN_KIA,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,68669:3rows/1games,3,1,0,0,3,1
130,batter,2019,F,16,23505,MIN_KIA,68646,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,68646,68646:538rows/50games,1,1,538,50,538,50,1.0,4,,0,0,0,0,14,2
131,batter,2019,F,16,23507,MIN_KIA,68614,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,68614,68614:94rows/9games,1,1,94,9,94,9,1.0,2,,0,0,0,0,23,2
132,batter,2019,F,16,23508,MIN_KIA,64657,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64657,MIN_KIA/64657:33rows/2games,1,1,33,2,33,2,1.0,64657,64657:1515rows/118games,1,1,1515,118,1515,118,1.0,6,64657:46rows/3games,46,3,46,0,46,3
133,batter,2019,F,16,23657,MIN_KIA,69627,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69627,MIN_KIA/69627:5rows/1games,1,1,5,1,5,1,1.0,69627,69627:5rows/1games,1,1,5,1,5,1,1.0,1,69627:10rows/2games,10,2,10,0,21,5
134,batter,2019,F,16,23658,MIN_KIA,69628,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,69628,MIN_KIA/69628:9rows/1games,1,1,9,1,9,1,1.0,69628,69628:9rows/1games,1,1,9,1,9,1,1.0,1,69628:10rows/2games,10,2,10,0,24,4
135,batter,2019,F,16,23662,MIN_KIA,69636,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,69636,69636:292rows/39games,1,1,292,39,292,39,1.0,6,,0,0,0,0,27,3
136,batter,2019,F,16,23663,MIN_KIA,62668,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62668,MIN_KIA/62668:18rows/2games,1,1,18,2,18,2,1.0,62668,62668:18rows/2games,1,1,18,2,18,2,1.0,1,62668:30rows/3games,30,3,30,0,57,5
137,batter,2019,F,16,23666,MIN_KIA,64602,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64602,MIN_KIA/64602:14rows/1games,1,1,14,1,14,1,1.0,64602,64602:14rows/1games,1,1,14,1,14,1,1.0,1,64602:19rows/2games,19,2,19,0,36,4
138,batter,2019,F,16,23667,MIN_KIA,65620,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,65620,MIN_KIA/65620:33rows/2games,1,1,33,2,33,2,1.0,67609,67609:173rows/21games;65620:33rows/2games,2,1,173,21,206,23,0.8398058252427184,5,65620:53rows/3games,53,3,53,0,58,4
139,batter,2019,F,16,23846,MIN_KIA,,unanchored_no_exact_evidence,exact 선수 매핑 근거 없음,,confirmed_exact,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,0,,0,0,0,0,9,2
140,batter,2019,F,17,21600,MIN_HAN,74729,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,74729,MIN_HAN/74729:40rows/4games,1,1,40,4,40,4,1.0,74729,74729:992rows/87games,1,1,992,87,992,87,1.0,4,74729:83rows/7games,83,7,83,0,83,7
141,batter,2019,F,17,22002,MIN_HAN,60100,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,60100,MIN_HAN/60100:38rows/4games,1,1,38,4,38,4,1.0,60100,60100:204rows/18games,1,1,204,18,204,18,1.0,2,60100:79rows/6games,79,6,79,0,111,9
142,batter,2019,F,17,22160,MIN_HAN,79705,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,79705,MIN_HAN/79705:21rows/2games,1,1,21,2,21,2,1.0,79705,79705:507rows/49games,1,1,507,49,507,49,1.0,4,79705:56rows/6games,56,6,56,0,56,6
143,batter,2019,F,17,22238,MIN_HAN,60805,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,60805,60805:27rows/2games,1,1,27,2,27,2,1.0,1,,0,0,0,0,27,2
144,batter,2019,F,17,22258,MIN_HAN,60184,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,60184,MIN_HAN/60184:17rows/2games,1,1,17,2,17,2,1.0,60184,60184:51rows/6games,1,1,51,6,51,6,1.0,3,60184:56rows/7games,56,7,56,0,56,7
145,batter,2019,F,17,22332,MIN_HAN,61700,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,61700,61700:1003rows/92games,1,1,1003,92,1003,92,1.0,4,61700:17rows/1games,17,1,17,0,17,1
146,batter,2019,F,17,22382,MIN_HAN,62797,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,62797,MIN_HAN/62797:50rows/4games,1,1,50,4,50,4,1.0,62797,62797:433rows/42games,1,1,433,42,433,42,1.0,4,62797:113rows/8games,113,8,113,0,113,8
147,batter,2019,F,17,22682,MIN_HAN,61554,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61554,MIN_HAN/61554:50rows/3games,1,1,50,3,50,3,1.0,61554,61554:823rows/70games,1,1,823,70,823,70,1.0,6,61554:89rows/5games,89,5,89,0,89,5
148,batter,2019,F,17,22683,MIN_HAN,61366,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,61366,MIN_HAN/61366:44rows/4games,1,1,44,4,44,4,1.0,61366,61366:44rows/4games,1,1,44,4,44,4,1.0,1,61366:126rows/10games,126,10,126,0,186,13
149,batter,2019,F,17,22684,MIN_HAN,64706,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,64706,MIN_HAN/64706:33rows/4games,1,1,33,4,33,4,1.0,64706,64706:43rows/6games,1,1,43,6,43,6,1.0,2,64706:68rows/8games,68,8,68,0,123,11
150,batter,2019,F,17,22709,MIN_HAN,64717,confirmed_global_exact_fallback,엄격 키 근거 없음·역할별 전역 exact 양방향 확정,exact_global_bidirectional_fallback,confirmed_exact,,,0,0,0,0,0,0,,64717,64717:1098rows/105games,1,1,1098,105,1098,105,1.0,5,64717:27rows/2games,27,2,27,0,27,2
151,batter,2019,F,17,22762,MIN_HAN,79364,confirmed_exact_strict,시즌·게임타입·팀·역할 exact 양방향 확정,exact_strict_bidirectional,confirmed_exact,79364,MIN_HAN/79364:17rows/2games,1,1,17,2,17,2,1.0,79364,79364:55rows/6games,1,1,55,6,55,6,1.0,2,79364:41rows/6games,41,6,41,0,67,7
